customer_id,annos,capture_date,rma_creation_date,marketplace_id,abuse_type,order_id,from_broken_glass_mo,order_datetime,condition,ord_tot,bctry_cd,cctry_cd,sctry_cd,ictry_cd,c_emaildomain,paymeth,gls,asins,avs,isfba,hasprime,seg,fastlane,scid,comp_dayob,numitem,fingerprint,vlr,cluster_afn_order_count_03m,cluster_afn_order_count_12m,cluster_afn_order_amount_03m,cluster_afn_order_amount_12m,customer_mfn_order_count_03m,customer_mfn_order_count_12m,customer_mfn_order_amount_03m,customer_mfn_order_amount_12m,customer_mfn_si_12m,customer_mfn_si_03m,cluster_sins_03m,status,unique_id,report_generation_date
358623496612.0,tt/d141997345,10/24/2024 0:00,11/6/2024,44551.0,,408-3018761-0892348,N,10/24/2024 22:54,4.0,50.99,ES,,ES,,GMAIL.COM,"CC,GC",63,B0D7F3WHPV,I3,1.0,1.0,4.0,1.0,695831032.0,757.13416,1.0,LtWTZm971P4lo+oUE1MKYw==,0.0,,,,11433.94,,,,,0.127305,0.0,,N,b00d0fd4b04481d847474b1562dfb26c,11/8/2024
944300313902.0,tt/d139889713,11/4/2024 0:00,11/6/2024,1.0,,112-4307623-4778615,N,11/4/2024 15:08,4.0,73.59,US,US,US,,CAPCONSULTINGENG.COM,CC,"23,147","B079JLY5M5,B095WTCQYQ",I1,1.0,1.0,1.0,1.0,608808520.0,0.0,3.0,E3e7GdbDsGdDm5VK/Mh2bw==,0.0,56.0,149.0,2413.04,4982.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,c645ada4eb9669d6737f6dbb7c77f98a,11/8/2024
943461576702.0,tt/d113007432,10/12/2024 0:00,11/6/2024,1.0,,112-8934488-6878612,N,10/9/2024 14:29,4.0,4428.45,US,US,US,US,GMAIL.COM,CC,"60,107,229,263,328,400","B00004RH24,B00006IFIA,B000HACYQG,B000N4AI8M,B003OD8YX0,B00EFL0OWE,B00GMXFK3G,B00Z9Z6VQS,B01DUY93XC,B073YG65N2,B0767QTGFX,B078GVMVQY,B07ZRZG6YL,B07ZRZJJHR,B086RJW49Q,B08B36JBM5,B098TZCGDK,B09BF5P3P4,B09KSBXBMG,B09YLVJJPR,B09YQ36ZGZ,B09YTS1Y6C,B0BHQ8NXD8,B0BRL2X837,B0C1B9XNQD",I3,1.0,0.0,1.0,1.0,1083730611.0,0.0,101.0,mEM3aKMh8r8AWipdphFlVg==,0.0,28.0,176.0,2039.41,8829.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0a9609a914256af77213aaebb2344875,11/8/2024
905584533902.0,tt/d51010445,11/5/2024 0:00,11/6/2024,1.0,,113-8650510-9282626,N,11/5/2024 7:53,4.0,122.06,US,US,US,,GMAIL.COM,"CC,GC",193,"B09L5PH9NV,B0DBHLHW58,B0DBHN3RQG,B0DBHNZC9P,B0DCZDCZKL",I3,1.0,1.0,4.0,1.0,43318449202.0,74.666046,5.0,OCKbyiBBy0BeXkBbSSHy1A==,0.0,106.0,300.0,3327.4,8991.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,705cd87419bd0f7045827000059754c8,11/8/2024
829672661612.0,"ARM QUEUING: Please evaluate the accounts for TT/D117641081,TT/D121265780",10/31/2024 0:00,11/6/2024,338801.0,RR/DNR,407-1421570-7789960,N,10/30/2024 16:17,4.0,170.32,AE,AE,AE,AE,,CC,"194,309","B00U97BK8K,B0CJ8Q89CF,B0D2RDGS9K",,1.0,1.0,3.0,1.0,234000000000.0,0.0,3.0,l5FYskPFHU2ztn/yb2Vj/Q==,0.0,,,,0.0,,,,0.0,0.0,0.0,,N,bb4eeab69debfbc9a45c2d88263de701,11/8/2024
762634705212.0,ARM QUEUING: Please evaluate the accounts for TT/D118055978/D166504728,10/26/2024 0:00,11/6/2024,44571.0,MDR/FLR,407-4223097-9262744,N,10/26/2024 20:31,4.0,43039.0,IN,,IN,IN,GMAIL.COM,UnifiedPaymentsInterface,107,B0CQYN9QDQ,,1.0,0.0,4.0,1.0,10302027012.0,79.213738,1.0,ilZ5aYBKYQXbIv32zybdSw==,0.0,,,,,,,,,,,,N,09edfe3ee42965f1671e08f4eb2125b3,11/8/2024
833652995712.0,ARM QUEUING: Please evaluate the accounts for TT/D136736654,11/5/2024 0:00,11/6/2024,623225021.0,DNR,405-2253626-1210712,N,11/5/2024 2:22,4.0,604.13,EG,,EG,,,COD,"23,229","B0984YJPT3,B0CNJNV2JD,B0D9MZSBZC,B0DHLGNBTH",-1,1.0,0.0,3.0,1.0,39768293112.0,0.0,4.0,s5X2rFvaI+amcRWk3lJrUw==,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,N,58f5385d87ed3c0feaafe69e647be985,11/8/2024
808187239512.0,ARM QUEUING: Please evaluate the accounts for TT/D130584022,10/8/2024 0:00,11/6/2024,5.0,DNR/FLR,404-3773437-5145925,N,10/7/2024 0:00,4.0,26.99,FR,FR,FR,FR,GMAIL.COM,CC,465,B08C1KN5J2,ID,1.0,1.0,3.0,1.0,11.0,3.119803,1.0,cj7oQLwi8jm+Fzb8O7bN3Q==,0.0,,,,1320.65,,,,,0.0,0.0,,N,a11c0f3cb622b8ae4225105e7aa119a5,11/8/2024
829021630512.0,tt/d133473245,11/3/2024 0:00,11/6/2024,5.0,,403-5270268-9319553,N,11/4/2024 0:29,4.0,6.74,FR,FR,FR,,OUTLOOK.FR,CC,14,"237,717,463,923,771,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",,1.0,1.0,3.0,1.0,11.0,5.3306,12.0,LKtiPyQKFmN3KAZjFEIn9w==,0.0,,,,406.29,,,,,0.0,0.0,,N,e0807828ad6e14b71a769ae28a2ced2f,11/8/2024
778771819512.0,tt/d98426315,11/1/2024 0:00,11/6/2024,4.0,,028-2027614-3773926,N,11/1/2024 17:48,4.0,170.99,DE,,DE,,GMX.DE,GC,200,B0065PPJ1E,,1.0,1.0,3.0,1.0,10.0,31.941124,1.0,EKtdSuocY7334JQNmVJpXQ==,0.0,,,,176.84,,,,,0.0,0.0,,N,9e127c9a15a806bf0b3909892dbf7896,11/8/2024
470249784612.0,ARM QUEUING: Please evaluate the accounts for TT/D146724333,10/21/2024 0:00,11/6/2024,44571.0,DNR/FLR,402-0341725-4325921,N,10/20/2024 18:05,4.0,31990.0,IN,IN,IN,IN,,"Buyback,CC",504,B0BFQT9THN,,1.0,0.0,3.0,0.0,242000000000.0,0.0,1.0,TbmTDN1NXiyj4zb8rr9vhw==,0.0,,,,,,,,,,,,N,c209661ff05f229a248f451d145eb65e,11/8/2024
949813200302.0,tt/d51010445,11/4/2024 0:00,11/6/2024,1.0,,112-6315285-7381046,N,11/4/2024 21:13,4.0,30.01,US,US,US,,YAHOO.COM,CC,229,B0CZR3MPTK,,1.0,1.0,7.0,1.0,608808520.0,18.549508,1.0,GHNR9vO3bkiilVZhiHmfQQ==,0.0,168.0,820.0,4749.32,25357.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,8507d077ef1039777fd197baa1cb5bf6,11/8/2024
